log_forks,log_open_issues,repo_age_days,repo_age_years,days_since_last_push,topic_count,has_topics,has_description,description_length,has_license,language,forks_per_year,issues_per_year,popularity_class
5.583496308781699,3.367295829986474,3138.660462962963,8.593184019063553,2763.5220949074073,5,1,1,68,1,Python,30.838394640695533,3.2583964148659432,0
5.14166355650266,1.0986122886681098,1027.1130439814815,2.8120822559383476,135.41309027777777,8,1,1,62,1,Python,60.45342366533075,0.7112167490038912,0
6.208590026096629,3.9512437185814275,2813.286689814815,7.702359178137755,426.19652777777776,0,0,1,10,1,Python,64.39585437768703,6.621347929963787,0
5.60947179518496,3.828641396489095,213.7208449074074,0.5851357834562831,18.330358796296295,9,1,1,72,1,Python,464.8493694802751,76.90522656842786,0
5.0106352940962555,3.8918202981106265,982.6666666666666,2.6903947068218113,309.6552893518519,0,0,1,35,1,Python,55.38220827679783,17.841248303934872,0
4.948759890378168,3.970291913552122,1362.6495949074074,3.7307312660024845,99.64050925925926,7,1,1,84,1,Python,37.52615506664767,13.938286167611992,0
4.997212273764115,4.23410650459726,4585.306400462963,12.553884737749385,1097.520925925926,0,0,1,32,1,Python,11.709522834630839,5.416650018740796,0
5.030437921392435,4.406719247264253,5707.70994212963,15.626858157781328,186.30730324074074,3,1,1,26,1,Python,9.726843263392151,5.183383581149765,0
4.330733340286331,2.772588722239781,425.54291666666666,1.1650730093543236,51.72600694444444,0,0,1,74,1,Python,64.37364817297119,12.874729634594239,0
5.241747015059643,2.995732273553991,5816.531064814815,15.92479415418156,959.0409027777778,0,0,1,40,0,Python,11.805490116846165,1.1931080437238146,0
5.030437921392435,3.7376696182833684,4561.588298611111,12.488948113925012,325.17497685185185,6,1,1,50,1,Python,12.17076078893482,3.2829025812258394,0
5.0238805208462765,5.697093486505405,3652.659675925926,10.000437168859483,495.0288194444444,15,1,1,59,1,Python,15.099339903879528,29.69870166524649,0
6.340359303727752,3.8066624897703196,2970.1836574074073,8.131919664359774,1905.1794791666666,4,1,1,160,1,Python,69.60226162595289,5.410776522158882,0
5.25227342804663,2.833213344056216,586.4297569444444,1.605557171648034,544.6531597222222,0,0,1,38,1,Python,118.33898123040574,9.965387893086799,0
5.117993812416755,3.970291913552122,584.978136574074,1.6015828516743984,188.15258101851853,10,1,1,217,1,Python,103.64746339938196,32.46788010101122,0
6.1779441140506,3.871201010907891,3226.932199074074,8.834858861256876,987.2724421296297,8,1,1,93,1,Python,54.44342773932796,5.319835974528927,0
4.553876891600541,4.276666119016055,753.2275810185185,2.0622247255811597,235.76630787037038,3,1,1,124,1,Python,45.58184121932185,34.42883751672183,0
5.181783550292085,3.5263605246161616,2039.8144444444445,5.5847075823256525,1074.211400462963,2,1,1,68,1,Python,31.69369163752912,5.908993356149497,0
5.8377304471659395,3.091042453358316,2981.305659722222,8.162370047151875,0.6513541666666667,4,1,1,117,1,Python,41.899595096075714,2.572782155022193,0
5.877735781779639,2.70805020110221,2910.3542476851853,7.9681156678581395,2073.004409722222,5,1,1,96,1,Python,44.678066288123325,1.7570026068363105,0
10.865477963661274,7.52456122628536,3816.461388888889,10.448901817628718,0.6027199074074074,13,1,1,30,1,Python,5008.851735184301,177.24350676502905,1
11.108319987273946,4.418840607796598,4708.169085648148,12.890264437092808,0.07068287037037037,5,1,1,42,1,Python,5176.232056807075,6.361390055275994,1
10.970935918111852,6.418364935936212,3473.776828703704,9.510682624787691,165.37623842592592,13,1,1,105,1,Python,6115.01847915972,64.34869337401129,1
10.262245325878965,2.833213344056216,4448.579166666666,12.1795459730778,0.08743055555555555,6,1,1,85,1,Python,2350.662336944661,1.3136778690574424,1
10.494103544448407,5.627621113690637,3429.2405092592594,9.388748827540752,1.1569791666666667,8,1,1,39,1,Python,3845.134283931647,29.503398704996155,1
10.796161592809286,10.553648940919915,405.5219675925926,1.1102586381727382,0.056365740740740744,13,1,1,29,1,Python,43982.544536080015,34510.87763033342,1
10.839698551845414,6.966967138613983,3699.0486689814816,10.127443310010902,0.5530787037037037,14,1,1,36,1,Python,5036.315527886682,104.66610056974577,1
9.698245312357605,7.868636894184167,2136.2716550925925,5.848793032423251,1.8717708333333334,7,1,1,50,1,Python,2784.8480720220687,446.75884161306885,1
10.73733102144275,6.274762021241939,1265.0645717592593,3.4635580335640226,0.19577546296296297,11,1,1,152,1,Python,13293.266506241414,153.02183328934342,1
9.47692648113323,6.790097235513905,656.6232175925926,1.7977363931350927,0.5162731481481482,7,1,1,66,1,Python,7261.353805735102,493.9545104560112,1
9.44951474036292,6.508769136971682,3772.1874421296297,10.327686357644435,4.427708333333333,4,1,1,95,0,Python,1229.8010958280956,64.87416220808001,1
9.9297886269555,7.087573705557973,343.7920717592593,0.9412513942758639,10.738321759259259,1,1,1,34,0,Python,21813.513504323626,1270.6488481965253,1
10.327610842462827,7.825644732219989,1470.8671296296295,4.027014728623215,183.1619560185185,16,1,1,23,1,Python,7589.741299617605,621.5522337698883,1
10.446218737313103,7.779466967458324,2863.8736805555554,7.840858810555935,0.06146990740740741,19,1,1,172,1,Python,4388.932492148782,304.8135488401357,1
9.209540051805414,6.917705609835305,1300.5180902777777,3.560624477146551,0.014398148148148148,6,1,1,87,1,Python,2805.9684653987124,283.3772576906517,1
9.998343083548807,5.332718793265369,1060.531701388889,2.903577553426116,0.35671296296296295,15,1,1,61,1,Python,7573.071356077188,70.94695981408435,1
10.096666619330865,6.095824562432225,1415.3302083333333,3.8749629249372575,0.06856481481481481,20,1,1,31,1,Python,6260.963129187315,114.32367446642678,1
10.042336034354935,9.628655892063167,555.7171875,1.5214707392197127,0.629988425925926,0,0,1,240,0,Python,15102.49221867013,9985.732625914146,1
9.274722630905451,8.325548307161398,5783.846516203704,15.835308737039572,193.7560300925926,0,0,1,78,1,Python,673.4317705506035,260.62011600359534,1
9.899429329075273,1.9459101490553132,855.2247800925926,2.3414778373513827,1.2494097222222222,4,1,1,65,1,Python,8506.593435251436,2.5624842158604584,1
